x,y,label,class_name
26.085001,33.599457,3,Normal
16.086723,26.577429,3,Normal
24.74163,31.287188,3,Normal
46.84464,3.7811642,0,1 Very Mild
37.32522,-41.509205,0,1 Very Mild
52.151283,-20.649424,3,Normal
-80.17008,-0.4003055,3,Normal
15.8540535,-28.522758,0,1 Very Mild
-76.80923,1.3895285,3,Normal
24.812021,-15.303314,3,Normal
20.761774,-34.26033,1,2 Mild
5.5969906,-29.494112,3,Normal
16.252827,39.759464,3,Normal
-67.47168,27.117802,3,Normal
41.811615,-29.204899,3,Normal
1.2996917,-56.709866,1,2 Mild
